verifyName,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,id
贺刚,0,0,0,0,0,0,0,0,0,0,146,1224304262
杨叙辰,44806,0.4252,456,782,205388.977,56.22506394,197,10,0,0,148,1301299387
刘禹,60763,0.4128,374,120,1097449.5,62.925,46,13,0,0,148,1445263024
唐宁,38236,0.3583,432,2432,64903.49507,38.87458882,398,122,0,0,148,1308197681
徐熙颜,61704,0.4079,244,1417,117386.4644,46.94283698,407,67,0,0,148,1419207125
周晓鸥,53615,0.3874,280,890,171985.3483,37.58876404,355,128,0,0,148,1264738527
彭凌,58077,0.4061,419,1402,96156.11983,37.7146933,394,72,0,0,148,1497582473
王小山,30106,0.3683,1465,7009,25104.56841,64.02610929,1113,261,0,0,148,1497390470
徐箭,41723,0.4143,475,819,196772.6007,26.74725275,163,41,0,0,148,1646273135
党涛,65648,0.424,449,822,198791.0219,52.02068127,241,143,0,0,148,1108218382
程媛媛,47113,0.4106,426,1875,80511.52,38.95946667,618,80,0,0,148,1367257524
王彤羽,56593,0.4505,1051,3380,43707.6568,49.13047337,1033,132,0,0,148,1233382684
郭东文,82564,0.4071,605,390,215139.2308,41.78461538,75,2,0,0,148,2306310151
六小龄童,43240,0.3749,212,1070,156830.9159,94.12056075,412,6,0,0,148,1211441627
张镓麟,46013,0.4144,351,326,453769.3252,40.90490798,84,7,0,0,148,1241139880
米露,35208,0.3991,474,484,277262.7273,53.70867769,206,27,0,0,148,1442378302
宋梓侨,88277,0.4164,463,646,206468.9164,45.54798762,197,76,0,0,148,1298383097
陈彦妃,53229,0.3809,284,1290,130308.8372,71.55891473,555,18,0,0,148,1660235667
任希鸿,55372,0.4236,525,2520,68365.78571,56.26746032,704,622,0,0,149,1277947704
李昊冉,97377,0.4467,632,9870,14557.42857,51.57284701,3108,1462,0,0,149,1070239582
萧正楠,25251,0.3544,159,2099,74337.37018,63.92949023,390,154,0,0,149,1721427037
欧阳侠,73465,0.4372,578,1681,53002.73647,46.22605592,486,285,0,0,149,2024136481
阮伟旌,60629,0.4213,538,2682,50317.94183,64.23974646,906,433,0,0,149,1408932587
胡光子,43723,0.419,690,3291,46762.77119,42.50106351,757,348,0,0,149,1270735932
杜江,27268,0.3901,439,3054,43845.99214,50.38637852,864,245,0,0,149,1289986124
王俪穅,37989,0.4169,449,1821,90846.22735,51.55628775,726,153,0,0,149,1315022975
章馨心,42308,0.4191,387,554,266013.0325,56.69314079,218,77,0,0,149,1339878194
宗晓军,48051,0.4292,944,4709,35577.93587,49.43576131,1519,306,0,0,149,1652008832
范志博,39279,0.405,758,661,214955.3101,46.96217852,237,73,0,0,149,1317754153
曹艳艳,30109,0.4096,289,446,363809.7309,52.67264574,184,111,0,0,149,1282384210
吴小娱,38199,0.4148,545,1698,78868.90459,54.6590106,530,157,0,0,149,1291640020
刘政绯,35393,0.4117,269,583,245244.2882,60.45454545,195,25,0,0,149,1293379270
冯茗惊,49517,0.4329,770,4123,36455.98836,51.05190395,801,393,0,0,149,1291877480
邹兆龙,58108,0.3975,508,1123,134295.4942,34.34105076,313,41,0,1,150,1750383485
田子田,30311,0.4132,292,306,458588.0392,50.82026144,165,17,528,3941.9333,150,1310431532
郑佩佩,0,0,0,0,0,0,0,0,0,0,148,1317052044
李心洁,20314,0.3153,47,1980,79084.0303,61.13737374,824,129,0,0,150,1724962892
曹璐,47085,0.4207,616,901,173115.7825,43.03884573,203,17,0,0,150,1342732931
李嘉明,43288,0.4143,362,368,380938.8587,55.47826087,126,17,0,0,150,1219634364
张辉,127447,0.4266,889,1936,59990.2686,44.50619835,579,256,0,0,150,2187426432
张少华,51313,0.3929,210,316,342779.4304,77.68670886,120,16,0,0,150,2396522957
铁伟光,40229,0.4137,397,251,670400.7968,33.59760956,91,19,0,0,150,1657750814
贺镪,63070,0.4226,527,4431,32897.9824,66.13789212,1825,1867,0,0,150,1245060792
龚嘉欣,21487,0.3469,407,3455,45597.96816,54.68740955,919,366,0,0,150,1723866373
王鹤鸣,84949,0.4263,558,1362,105417.0925,40.46475771,425,145,0,0,150,1279213915
蔡珩,41771,0.4088,461,1073,122864.8462,57.04287046,364,29,0,0,150,1172571555
台湾,48533,0.3582,432,1405,106234.6335,30.26263345,98,53,0,0,150,1752472834
陈彩璇,68421,0.418,476,3948,38929.92401,51.59954407,1210,261,0,0,150,1253058387
徐百卉,30487,0.4253,798,3396,49718.74558,51.38074205,1441,269,0,0,150,1215091561
侯祥,59723,0.4243,464,734,169801.3079,41.2479564,211,73,0,0,151,1840955251
羿坤,31044,0.4214,777,487,256003.7372,47.52772074,172,43,0,2432.4644,151,1297558831
冷中易,47805,0.4112,753,2195,75088.31891,58.11252847,291,101,0,0,151,1272146981
徐昂,26760,0.393,984,3975,39169.47925,28.61484277,881,120,0,46,151,1426804841
于莎莎,0,0,0,0,0,0,0,0,0,0,150,1679824627
尹泽强,89533,0.4289,604,3869,41141.93332,41.79658827,865,869,0,0,151,1257837182
郭晓然,116806,0.416,360,333,373420,31.97297297,84,8,0,0,151,1920420900
康磊,51851,0.4155,350,1941,76727.35703,24.10922205,417,82,0,0,151,1680802627
李绮雯,53780,0.3767,1992,6793,23405.31724,63.97497424,682,272,0,0,151,1712396833
柳小海,39861,0.4237,530,1316,102230.7447,45.61854103,359,55,0,16.75,151,1286760987
任珈锐,70457,0.407,718,5056,32178.69066,51.42563291,1657,172,615,3214.8999,151,1220740480
陈保元,73122,0.4041,496,1617,105903.4879,52.72789116,248,119,0,0,151,1610340610
乐一蘅,51878,0.4101,554,2621,66818.16101,53.40938573,871,85,0,0,151,1282618091
张进,56002,0.4165,359,445,308335.2809,38.97078652,204,14,0,0,151,1821502213
靳东,48244,0.4019,448,712,236739.2697,49.96207865,172,21,0,0,152,1093897112
白庆琳,34165,0.4197,868,2512,55948.80573,48.00318471,944,376,0,0,152,1230184540
由立平,46254,0.4104,558,758,163839.8945,60.33377309,280,92,0,0,152,1298135581
刘长德,33570,0.4176,338,601,264634.8419,57.41930116,204,46,0,0,152,1277902547
龙一仪,34759,0.4071,314,556,254004.7122,57.78776978,213,49,0,0,152,1068868224
崔始源,34409,0.3415,65,1119,85087.66756,38.16175156,127,15,1,498.2667,152,2672331597
李依馨,52135,0.4224,611,1457,91542.99245,48.80713795,528,68,0,0,152,1831324981
易照博,37415,0.4223,493,5416,25700.0517,57.99649188,1644,639,0,0,152,1252067407
马国健,65841,0.4107,603,648,204297.3148,50.13580247,189,57,0,0,152,1896691543
赵毅,33038,0.4119,578,1749,94886.92967,50.38993711,321,74,13,110.6667,152,1219005721
小张铎,50504,0.42,603,665,260514.4962,39.0556391,122,17,44,3,153,1295561137
温兆伦,0,0,0,0,0,0,0,0,0,0,151,1232453120
陈芷菁,19454,0.3457,292,7065,21980.80679,71.01613588,1105,354,0,0,153,1726025795
朱子岩,51850,0.4201,386,244,435741.1475,52.90983607,133,12,0,0,153,1294081213
秋瓷炫,28551,0.3721,85,524,244556.5649,44.8721374,220,42,0,0,153,1975548657
张璇,54204,0.4124,409,558,285043.2258,51.84767025,275,26,0,0,153,1313455195
陈佳,117307,0.423,1122,3396,44700.61837,40.8828033,908,198,0,0,153,1276213631
董立范,193547,0.4618,1612,1746,80049.17526,58.72737686,827,311,0,0,153,1838228653
崔龄燕,60012,0.4056,1896,10000,14137.608,63.7237,3247,1526,0,0,153,1348229874
林夏薇,105362,0.394,446,2229,59612.51682,46.3965904,863,144,0,0,153,1792997800
刘科,58576,0.4237,627,1264,124091.2975,26.49367089,236,84,0,0,153,1273335813
修杰楷,45991,0.3637,314,2599,58945.62524,38.82493267,322,259,0,0,153,1738089272
陈铂西,66370,0.4338,769,4069,41463.86336,57.43057262,1445,160,0,0,153,1221266961
任素汐,45206,0.3982,604,562,255458.6477,43.98398577,119,7,0,0,153,1683768963
张达明,41078,0.3571,191,706,215391.1615,54.33569405,127,15,0,0,153,1742745221
高宝宝,28112,0.3762,162,8891,16724.95782,63.3153751,3766,2497,0,0,153,1629167705
高天,47328,0.4104,514,819,159238.022,37.57387057,231,55,0,0,153,1644263947
储智博,35313,0.4123,773,223,528402.7803,27.40807175,78,33,90,89,154,1657973241
任笑霏,52891,0.4284,971,1607,86564.6173,71.58556316,551,55,0,0,154,1356304415
于洋,100742,0.4254,576,489,199030.9202,54.13701431,136,51,0,0,154,2108761381
郑奇,41796,0.4167,407,1022,93623.13112,64.18982387,331,30,0,0,154,1252617203
李若嘉,38051,0.4169,325,496,292555.5242,56.5141129,186,23,0,0,154,1304048383
滕文昊,55449,0.4135,407,211,699274.6919,61.8056872,85,14,0,0,154,1276108497
李超,28658,0.4154,461,1304,109167.9755,47.94018405,394,136,0,0,154,1289361363
于和伟,23992,0.3839,278,1421,99376.84729,47.10837438,448,164,0,0,154,1573167103
苏茂洋,29585,0.4081,310,1259,130820.8737,50.61477363,438,58,4746,2450.6001,154,1231103907
吕王青,49839,0.4518,986,1992,74078.94578,46.62901606,519,194,0,0,154,1304712104
王千源,24410,0.3675,161,629,201702.4483,29.9618442,310,10,0,0,154,1290364693
王阳,22322,0.3969,191,748,203479.0909,79.68181818,391,42,1,22.5,154,1249629725
贾延鹏,73080,0.4155,489,1328,111672.0633,42.39457831,466,135,477,854,154,1757600435
李晓枫,82436,0.4301,964,8989,14063.7557,38.02948048,2231,691,0,0,154,1270952612
吉璟津,67344,0.3978,1327,2499,51754.62185,21.63745498,652,52,0,0,154,1945983203
崔波,48653,0.4083,403,1586,109023.0643,59.87641866,679,183,0,0,154,1148062323
高珑珂,82082,0.4146,465,893,146858.701,57.24972004,358,82,0,0,154,1918609253
李世鹏,65537,0.4188,467,1191,125842.5189,34.02602855,217,23,0,17,154,1320568424
崔倓,59248,0.402,933,664,212339.0964,50.93373494,233,52,0,0,154,1368283054
查小欣,35903,0.3532,321,4663,30806.54514,48.46901137,523,967,0,0,154,1798195493
丁美婷,29110,0.3951,743,3240,44879.2963,52.05524691,1041,541,0,15046.5,154,1763991891
张旭,48114,0.4182,346,944,159536.9492,69.73411017,405,26,0,0,154,1173657193
周征波,45506,0.4104,548,1196,127108.0435,29.34782609,146,77,2,9,154,1077974974
梁思浩,35011,0.3652,416,10000,15554.274,66.9833,1322,2668,0,0,154,1725828472
亓航,39630,0.4185,957,258,563656.5116,59.59689922,101,11,0,0,155,1267182001
徐璐,55999,0.4045,445,1135,122330.3789,42.67400881,401,59,0,0,155,1847672711
陈美诗,33008,0.3672,823,2519,62986.78047,49.66851925,396,306,0,0,155,1701677474
陈燃,38779,0.3767,552,2342,56305.05551,41.2677199,677,72,0,0,155,1912449555
万妮恩,59118,0.4228,428,869,177067.9402,51.63521289,263,42,0,0,155,1254175543
巩新亮,24282,0.3807,370,1904,91385.86134,54.56617647,675,184,0,0,155,1582330690
齐庆林,42966,0.4262,455,2921,57833.96097,65.2865457,1124,367,0,0,155,1277456345
张竞达,77732,0.4339,758,1367,110191.1192,54.40087783,511,200,0,0,155,1295931665
郑则仕,37781,0.3658,129,876,155616.1644,55.12328767,266,39,0,0,155,1872293074
姜雨晨,65574,0.4138,684,709,132737.1791,48.22849083,325,59,0,0,156,1706143050
李博,50124,0.4122,313,1725,84302.74783,60.63942029,527,165,0,0,156,1752538333
耿懿,33789,0.4261,719,2341,53837.63349,41.10721914,614,96,0,0,156,1257413914
王斑,33950,0.393,188,546,261765.0549,64.31868132,220,81,0,0,156,1241315407
王凯,37577,0.4082,314,1585,108104.4416,49.45615142,580,173,0,0,156,1278089051
宁子,81686,0.4403,1232,2577,51578.74272,49.61466822,895,248,0,0,156,1214797957
杨佳音,31101,0.4099,313,1015,137945.7931,34.90738916,165,54,0,0,156,1425301030
王宁,41514,0.4027,859,1788,74689.0604,39.06823266,662,141,0,0,157,1856033143
梁丹妮,37137,0.3821,319,4393,30405.05805,83.9849761,2410,1742,0,0,157,1167186364
田小洁,26190,0.4086,264,2625,52096.73143,40.80419048,696,338,0,0,157,1283024157
王小利,28293,0.3443,109,150,898497.6,39.86666667,30,2,0,0,157,1872011975
解灵远,106842,0.4411,711,712,157505.0562,39.22893258,195,57,0,0,157,1556197985
辛柏青,34492,0.3776,181,730,201585.1233,51.74520548,207,104,0,0,157,1771252683
关小悦,42572,0.3891,432,2558,55865.34793,47.3342455,1169,438,0,0,157,1771088177
张庭,28085,0.3682,98,1323,119172.6531,38.95464853,381,84,0,0,157,1196129047
卢琳,74148,0.429,716,1697,69297.31291,57.51325869,626,126,0,0,157,1306764291
许歌,53684,0.421,435,1653,101557.677,57.82758621,756,107,0,0,157,1493526081
王若心,52771,0.4088,508,2270,63240.29075,65.15991189,1153,57,0,0,157,1351661812
霍泥芳,92702,0.4239,695,2785,54858.37702,56.68904847,988,233,0,0,157,1277126544
白雨,61301,0.4206,449,2391,59305.9473,46.14010874,977,322,0,0,157,1510409607
杨迪,79280,0.3937,1005,2452,69208.7031,56.4408646,744,102,15,126,157,1215862823
黄小柔,40512,0.3513,411,4977,31718.31224,40.61101065,717,245,0,0,157,1708427087
蔡志恩,108424,0.3896,533,2439,63440.91021,76.48503485,231,9,0,0,157,1729383203
区宁,60427,0.4215,647,2364,56800.63452,55.6357868,743,192,0,0,157,1878401701
徐立,35157,0.4041,441,1704,103346.0915,40.39788732,546,75,0,0,157,1215754724
刘越,61569,0.4258,540,308,224875.3247,28.41883117,78,12,600,38671.5039,158,1267532455
顾又铭,56764,0.3962,745,2883,52860.12487,37.03364551,634,101,5505,14205.5166,158,1740486065
王之夏,30479,0.4024,431,7498,17747.50867,57.39903974,2125,1419,0,0,158,1141047687
郑心潼,37265,0.418,437,2714,53620.479,62.93183493,759,57,0,0,158,1275131622
曹克难,32397,0.4126,293,1472,90372.59511,68.46875,445,90,0,0,158,1607086767
冯国强,34207,0.4232,837,2427,62509.91347,58.29089411,785,415,0,0,158,1742079592
焦恩俊,27735,0.3828,206,1762,78835.84563,28.33371169,319,183,0,0,158,1217541774
林熙蕾,17858,0.3183,77,981,147933.7615,43.91233435,259,50,0,0,158,1197930844
杨梓莫,30643,0.414,416,330,398933.2727,54.38181818,141,12,0,0,158,1309521035
刘锡明,178198,0.4555,1764,339,393336.4602,50.35988201,144,11,0,0,159,1073887995
韩晓,82152,0.4238,958,3228,53967.30483,48.35594796,1073,110,0,0,159,1642337390
张萌,82172,0.418,892,1434,94801.71548,52.28382148,524,40,0,0,159,1855593723
殷叶子,52041,0.4099,327,4879,33734.42509,40.12584546,1798,516,0,0,159,1293974667
赵柯,98411,0.415,527,2859,56648.75131,52.2595313,972,309,0,0,159,1356289201
宁静,69359,0.3745,228,876,89737.94521,40.57191781,192,7,75,497.5,159,2746203844
徐漫蔓,27701,0.3988,721,3145,43587.58665,44.82034976,1169,285,0,0,159,1264075341
韩马里,29914,0.3557,576,2690,56463.47955,46.7330855,236,81,0,0,159,1669623393
潘婕,38848,0.4143,754,10000,16319.058,53.1312,3237,4581,86,118.5714,159,1196627582
朱亚文,22041,0.3409,42,196,559072.9592,29.21938776,82,1,32,0,159,2353363015
唐曾,54258,0.4081,379,1238,136868.5784,42.45961228,474,89,0,0,159,1253366590
陈建飞,66367,0.4231,409,543,249457.4586,46.19521179,154,32,0,0,159,1794709182
梁家仁,0,0,0,0,0,0,0,0,0,0,157,1354183454
李佳桐,36473,0.4163,754,769,197023.6931,40.38491547,246,57,0,0,160,1313228221
高海诚,56877,0.4248,646,2198,67709.67243,48.09053685,734,151,0,0,160,1232409863
谢君豪,82067,0.3914,350,1027,138172.5219,55.93670886,234,103,0,0,160,1195954861
齐柏雪,32094,0.4096,699,10000,13818.054,53.614,2861,807,0,0,160,1462518780
曹颖,59143,0.3714,192,3119,46187.38057,77.43892273,1072,496,0,0,160,1221987632
王力,92853,0.4323,827,3070,45679.48534,40.14560261,812,236,0,0,160,1252544871
蒲巴甲,36028,0.3826,267,1402,113620.5706,66.2510699,502,92,0,0,160,1237693075
张国立,25915,0.3468,59,12,9956700,51.08333333,3,0,0,0,160,2000749772
姚子羚,22514,0.3536,457,3532,44445.56059,49.53624009,967,206,0,0,160,1722207861
商忆莎,45613,0.4249,490,1353,126568.8248,62.00665188,527,306,0,0,160,1347498851
邵峰,49912,0.4168,500,801,183485.2434,43.05992509,204,106,0,0,160,1263182474
马湘宜,59337,0.4251,561,830,161962.5542,46.10240964,230,104,0,0,160,1295060902
范文芳,112923,0.3674,234,1262,136374.0571,45.79001585,438,63,0,0,161,1311601901
汤盈盈,18546,0.3578,613,829,188845.4041,54.11821472,178,42,0,0,161,1729237685
王开乐,74910,0.4285,585,1976,59328.40081,30.62803644,462,82,0,0,161,1722371563
苗侨伟,0,0,0,0,0,0,0,0,0,0,160,1749849437
杨采妮,23437,0.3497,175,1835,87587.54223,68.08392371,512,255,0,0,161,1689273620
袁乙心,40164,0.4172,527,1060,130945.7547,47.82358491,404,42,42,197.6667,161,1395730183
来喜,60069,0.4449,1138,1545,101000.6214,49.08414239,590,295,0,0,161,1281402802
翟曜,235166,0.4601,867,147,656410.6122,60.82312925,52,4,0,0,161,2408924855
刘晟豪,58285,0.4201,338,1837,73235.56886,46.86499728,451,237,405,45.8571,161,1064032785
张瑶,37202,0.3909,600,6328,27637.58534,43.91671934,2217,785,0,0,161,1217670843
宋新妮,145115,0.3982,2981,10000,16720.086,49.6521,2671,1781,270,117.6,161,1298140275
姜寒,44753,0.4164,398,824,168501.335,48.32402913,395,35,0,0,161,1621060427
左腾云,55691,0.4257,504,1424,110284.8455,40.70997191,388,105,0,0,161,1231585705
高晓菲,53378,0.418,530,4279,38609.89484,45.81163823,1568,807,0,0,161,1238132723
唐艺昕,23781,0.3869,197,1191,133813.5013,52.63392107,379,31,0,0,161,1662068793
陈茵媺,22231,0.3454,203,2151,69071.91074,71.61599256,860,79,0,0,161,1748764503
徐海乔,39663,0.4133,271,872,177817.844,45.81422018,310,47,0,0,161,1274327470
张勋杰,59124,0.3808,312,2000,72794.91,40.77,523,249,0,0,161,1768051632
程皓枫,35409,0.4204,416,4456,39084.64093,45.56395871,1748,606,16202,8113.6191,161,1228864031
梁俊一,100199,0.4316,1328,1883,84171.97026,84.8645778,741,57,0,0,161,1512439771
岳红,84312,0.4107,377,718,152163.3426,45.00278552,194,98,0,0,162,2425809624
吴京安,119750,0.4137,772,1229,95249.24329,52.12449146,352,182,0,0,162,2194793483
谷智鑫,26727,0.3934,251,1151,132404.987,48.20330148,377,112,0,0,162,1285677974
杨晨,45071,0.4191,987,8806,17057.97411,78.93493073,4782,1281,0,0,162,1716750151
陶帅,65017,0.436,1441,3179,49225.08336,44.61245675,868,155,0,0,162,1635233933
娄亚江,42911,0.4154,465,688,210753.5756,45.13372093,224,44,0,0,162,1781968485
张考全,54578,0.3549,169,531,253284.7458,20.9039548,17,30,149,220.6,162,1881965965
关喆,19745,0.3492,178,1470,108170.6531,58.12040816,392,52,0,0,162,1579701382
邱心志,100495,0.4048,508,787,153634.2313,38.6111817,232,40,0,0,162,2125924401
林子善,22390,0.3605,319,820,186773.2683,45.05487805,132,0,0,0,162,1738184084
齐怀,147982,0.4757,2115,10000,14473.998,51.8056,2737,1930,771,18.4,162,1270006082
陈好,24029,0.3406,87,358,482829.7207,45.82122905,102,4,7,532,162,1195017937
隋宗全,66676,0.4195,369,0,0,0,0,0,0,0,162,1798898001
杨思琦,29549,0.3649,647,1688,92625.14218,59.65225118,345,28,0,0,162,1720190012
林保怡,8387,0,1,762,207716.2205,59.85958005,124,69,0,0,162,1350537007
曲高位,50086,0.4286,658,1176,118242.7041,34.34863946,285,136,0,0,162,1277738857
张彤,35198,0.4233,763,804,172408.8806,35.6119403,182,21,0,0,163,1274518607
白茹,52054,0.4274,716,379,248417.2559,59.46701847,128,6,0,0,163,1505034135
杨大鹏,64192,0.4129,726,3272,41042.76895,58.51008557,983,180,41,1747,163,1904250501
李菲儿,21041,0.3623,153,1180,147269.4407,53.37118644,460,66,117,0,163,1246788271
王茜,27131,0.3861,467,5596,30060.36455,59.55271623,2118,642,18,0,163,1659622650
孔维,36638,0.3964,291,3372,46218.59431,64.22597865,1614,451,0,0,163,1211841950
马德钟,90512,0.3709,345,359,281042.0056,51.7632312,76,10,0,0,163,1718813623
秦子越,90187,0.4136,447,761,209561.9448,51.76478318,291,70,0,0,163,1217301605
李曼,66436,0.4026,329,849,184299.0106,41.18021201,336,38,43,2651.1667,163,1265149745
陈卫,152781,0.4066,586,2268,55826.16402,66.1829806,1238,519,0,0,163,2000143143
郭鑫,67066,0.4202,382,1544,94454.96114,60.01360104,551,65,0,0,163,1297806553
魏春光,45680,0.4132,736,751,181654.6738,54.55126498,191,224,0,0,163,1707082335
王小虎,122720,0.4109,807,741,182844.1296,43.98920378,240,147,0,0,163,1866896313
罗漩,91495,0.4257,505,2210,64971.58371,56.38461538,736,123,3048,2161.626,163,1749791323
瑛子,49055,0.4158,403,1713,90276.63748,55.65674256,662,143,0,0,164,1244759855
林子聪,70278,0.3854,211,1551,93776.17021,43.97936815,335,176,0,0,164,1759023505
张衣,31780,0.404,275,1406,116341.835,50.93598862,323,88,0,0,164,1243833921
彭波,81507,0.4189,998,4813,25836.61334,49.39559526,1340,813,0,0,164,1273089624
王钧赫,53486,0.4179,418,939,149970.9904,48.44941427,384,67,0,0,164,1720787473
冯瓅,63411,0.4233,1035,4262,29712.78273,59.42749883,1289,832,0,0,164,1573256107
斓曦,32687,0.4005,622,2614,56582.82326,49.41889824,985,39,0,0,164,1604236990
唐诗咏,19940,0.3548,547,4156,37589.87007,56.60683349,1378,284,0,2981.5,164,1731313694
杨佑宁,43728,0.362,247,1494,91987.18876,36.16465863,222,107,0,0,164,1867061092
米雪,41448,0.3626,129,372,329265.6452,59.00806452,67,3,0,0,165,2097482553
刘冠麟,63461,0.4179,409,1981,76161.35285,45.77132761,624,191,0,0,165,1745665015
李解,57207,0.4021,177,174,830124.8276,79.54022989,85,8,0,0,165,1212447630
刘心悠,44063,0.3678,372,673,216341.9911,40.9628529,169,13,0,0,165,1752051394
刘劲,79147,0.3972,598,1189,99210.37847,67.13036165,507,57,0,0,165,2216850073
杨洋,45763,0.4026,244,726,195405.7851,46.7231405,314,115,0,0,165,1815418641
邬君梅,31265,0.3696,291,2245,70660.62361,66.58530067,885,377,0,0,165,1703628822
王冠,56237,0.4193,522,636,243409.2453,39.16037736,123,42,0,0,165,1313032327
田丽,51185,0.4006,351,7892,22005.2813,52.64267613,2223,1519,0,0,166,1646493427
李颖嘉,61932,0.4214,335,311,437473.6977,57.08360129,123,38,0,0,166,1783334951
巩小榕,52050,0.4193,841,0,0,0,0,0,0,0,166,1295189783
刘桦,66966,0.3956,1965,691,190274.5007,65.3748191,245,169,0,0,166,1849558505
唐从圣,65151,0.3829,636,2151,69526.10879,75.89121339,288,227,0,0,166,1761749934
周帅,54872,0.4209,658,1334,102850.7946,42.12893553,361,98,0,0,166,1273759380
郝岩,94013,0.416,803,2292,48555.49738,46.02443281,724,310,0,0,166,2292264515
尹媗,47531,0.4264,599,1726,84767.93743,45.71436848,617,254,0,0,166,1372186997
纪永清,69125,0.4219,612,992,133670.3831,44.60584677,357,183,0,0,166,1874095905
唐禹哲,38603,0.357,355,3028,49821.87583,52.10700132,597,295,0,0,167,1634785555
孙海英,19767,0.3387,774,10000,12039.672,62.6221,2742,787,0,0,167,1997641692
李欣聪,83409,0.4312,539,1711,81500.72472,56.36294565,631,202,0,0,167,1822969993
安志杰,61185,0.3845,412,1459,105161.6175,46.17477724,239,152,0,0,167,1735921960
颜丙燕,24541,0.3807,203,824,185813.1553,56.24878641,343,97,0,0,167,1220749761
荆浩,52522,0.4192,657,463,202635.2916,65.43412527,132,89,0,268.25,167,1436367340
张洪睿,42627,0.4232,633,1711,85136.21274,34.46697838,610,174,0,0,167,1223340695
丁子峻,47265,0.3939,332,3192,50137.87594,42.22274436,978,362,0,0,167,1704658972
姚东升,112707,0.4346,532,641,208666.2402,44.31513261,124,62,0,0,167,1347565303
林郁智,46933,0.3578,552,4270,34705.15222,28.77119438,237,94,0,0,167,1768050454
沈傲君,34783,0.3716,539,1609,105288.2536,42.7228092,471,75,0,0,167,1195813085
杨冬,63330,0.4289,518,458,215048.5153,44.24235808,146,22,12,0,167,1140273607
陈志朋,121997,0.3952,537,10000,15997.206,27.9755,1397,1738,0,0,168,1268411390
金铭,24691,0.3735,156,1359,127803.2671,39.01324503,351,26,0,0,168,1398886745
黄明,53179,0.4043,228,2619,65182.15349,47.33256968,902,287,0,0,168,1229549950
李昊臻,52436,0.4167,353,352,386553.9205,49.86647727,171,41,0,0,168,1448483605
曹子辰,83314,0.4231,369,811,163424.5376,38.351418,216,164,0,0,168,1904560973
陈冲,0,0,0,0,0,0,0,0,0,0,166,2824142045
林雪,49897,0.3898,337,460,366083.7391,47.98695652,119,42,0,0,168,1650131334
闵春晓,44876,0.4226,591,529,289657.9962,51.12476371,238,29,0,0,168,1287956672
吴卓羲,19880,0.3329,180,22,5972961.818,43.18181818,5,1,0,0,168,1748336974
王东方,116232,0.4676,1961,1870,81712.23529,43.1657754,779,282,0,0,168,1219180350
高云翔,23384,0.3807,215,1155,126064.3636,46.79307359,435,129,0,0,168,1228383497
戚慧,96791,0.4135,635,6788,18443.27342,52.87669417,2315,517,0,0,168,2097961352
罗敏庄,20674,0.3567,265,2667,57185.48931,38.77165354,465,181,0,0,168,1736276820
宋轶,33563,0.4168,406,1162,128349.8623,71.82099828,699,55,0,0,169,1300419694
战菁一,43800,0.4158,516,3259,53338.47192,43.51856398,866,245,0,0,169,1485056922
魏璐,69119,0.4251,920,3323,47021.51068,51.96208246,1050,321,0,0,169,1239716667
柴碧云,49232,0.4144,444,914,153392.035,57.69693654,399,101,0,0,169,1824780557
任天野,85204,0.4044,236,1983,86235.73374,32.20020171,615,104,0,0,169,1210505893
翟天临,22511,0.3789,98,3374,49700.48607,53.60758743,1520,240,0,2440.9333,169,1343887012
陶昕然,86601,0.4159,758,1527,81024.75442,75.10740013,645,101,0,0,169,1391230884
关少曾,383556,0.4532,1048,1197,70612.38095,92.03592314,553,283,0,0,169,2824764623
小陶虹,53389,0.3601,168,672,147092.5,40.66666667,396,35,0,0,169,2600926867
任雨,129738,0.4116,1083,616,220683.9935,90.22727273,324,4,0,0,169,1627850403
李彩桦,63671,0.3867,304,1893,86547.3851,60.77707343,535,49,0,0,169,1522622622
邵兵,38123,0.394,294,1977,73083.36874,27.30500759,383,33,0,35,169,1309588297
董晴儿,63347,0.4185,501,1324,121469.2749,46.70090634,412,116,0,4164.3335,170,1305694532
巍子,20115,0.353,89,1397,98767.08661,51.42233357,382,242,246,0,170,1080325345
高川,137177,0.4439,582,1937,64132.25607,61.41610738,643,169,116,8071.7842,170,1923773243
陈明明,125252,0.4308,1255,6802,19759.27374,44.29226698,2007,336,0,0,170,1879533003
李金铭,56747,0.3944,486,1231,133279.2526,44.39561332,430,122,0,0,170,1295560007
徐正曦,49700,0.3958,497,2344,67551.37372,40.49317406,536,245,0,0,170,1594779263
赵正平,28901,0.337,305,647,238240.0618,42.62751159,51,13,0,0,170,1716658720
穆婷婷,62782,0.4231,705,5289,31321.29325,51.58007185,1944,444,0,0,170,1264674527
小甜甜,65589,0.3678,514,1885,81627.7878,78.30875332,608,62,0,0,171,1736068651
石安妮,51327,0.4253,496,341,396048.0352,36.0058651,156,53,0,3.6667,171,1272195844
郑茜,50856,0.421,209,1159,132510.5953,50.36755824,300,26,0,0,171,1245603451
刘恩佑,35623,0.4181,373,777,202372.8185,37.58301158,224,59,0,0,171,1419278235
叶青,62845,0.4071,430,296,448077.7703,51.70945946,101,6,0,0,171,1270490921
王阳明,51002,0.3536,309,1579,76818.77137,60.47561748,117,56,0,0,171,2119472353
缪艺豪,91478,0.4231,1283,416,340399.4712,32.23557692,71,17,0,0,171,1574318207
